DV,1,Scat Airlines,https://images.kiwi.com/airlines/64/DV.png
GT,1,Air Guilin,https://images.kiwi.com/airlines/64/GT.png
AB,1,Air Berlin,https://images.kiwi.com/airlines/64/AB.png
9W,0,Jet Airways,https://images.kiwi.com/airlines/64/9W.png
MJ,1,Myway Airlines,https://images.kiwi.com/airlines/64/MJ.png
VJ,1,VietJet Air,https://images.kiwi.com/airlines/64/VJ.png
YZ,0,Alas Uruguay,https://images.kiwi.com/airlines/64/YZ.png
NL,1,Shaheen Air International,https://images.kiwi.com/airlines/64/NL.png
FA,1,Fly Safair,https://images.kiwi.com/airlines/64/FA.png
BM,0,flybmi,https://images.kiwi.com/airlines/64/BM.png
PF,1,Primera Air,https://images.kiwi.com/airlines/64/PF.png
JV,0,Perimeter Aviation,https://images.kiwi.com/airlines/64/JV.png
3Q,0,Yunnan Airlines,https://images.kiwi.com/airlines/64/3Q.png
LJ,1,Jin Air,https://images.kiwi.com/airlines/64/LJ.png
OD,1,Malindo Air,https://images.kiwi.com/airlines/64/OD.png
KK,1,AtlasGlobal,https://images.kiwi.com/airlines/64/KK.png
BC,1,Skymark Airlines,https://images.kiwi.com/airlines/64/BC.png
KQ,0,Kenya Airways,https://images.kiwi.com/airlines/64/KQ.png
KL,0,KLM Royal Dutch Airlines,https://images.kiwi.com/airlines/64/KL.png
IX,1,Air India Express,https://images.kiwi.com/airlines/64/IX.png
K7,0,Air KBZ,https://images.kiwi.com/airlines/64/K7.png
ZI,0,Aigle Azur,https://images.kiwi.com/airlines/64/ZI.png
8A,0,Atlas Blue,https://images.kiwi.com/airlines/64/8A.png
LX,0,Swiss International Air Lines,https://images.kiwi.com/airlines/64/LX.png
9V,0,Avior Airlines,https://images.kiwi.com/airlines/64/9V.png
G9,1,Air Arabia,https://images.kiwi.com/airlines/64/G9.png
5Z,1,Cem Air,https://images.kiwi.com/airlines/64/5Z.png
Z6,1,Dniproavia,https://images.kiwi.com/airlines/64/Z6.png
XN,0,Xpressair,https://images.kiwi.com/airlines/64/XN.png
CA,0,Air China,https://images.kiwi.com/airlines/64/CA.png
N4,0,Nordwind Airlines,https://images.kiwi.com/airlines/64/N4.png
MO,1,Calm Air,https://images.kiwi.com/airlines/64/MO.png
X9,0,Fake Airline,https://images.kiwi.com/airlines/64/X9.png
NZ,1,Air New Zealand,https://images.kiwi.com/airlines/64/NZ.png
VQ,1,Novoair,https://images.kiwi.com/airlines/64/VQ.png
KX,0,Cayman Airways,https://images.kiwi.com/airlines/64/KX.png
CO,0,Cobalt Air,https://images.kiwi.com/airlines/64/CO.png
WB,0,Rwandair Express,https://images.kiwi.com/airlines/64/WB.png
SI,0,Blue Islands,https://images.kiwi.com/airlines/64/SI.png
8R,1,Sol Líneas Aéreas,https://images.kiwi.com/airlines/64/8R.png
I4,0,I-Fly,https://images.kiwi.com/airlines/64/I4.png
YJ,1,Asian Wings Air,https://images.kiwi.com/airlines/64/YJ.png
RX,1,Regent Airways,https://images.kiwi.com/airlines/64/RX.png
2G,1,Angara airlines,https://images.kiwi.com/airlines/64/2G.png
7R,1,Rusline,https://images.kiwi.com/airlines/64/7R.png
JW,1,Vanilla Air,https://images.kiwi.com/airlines/64/JW.png
5N,1,Smartavia,https://images.kiwi.com/airlines/64/5N.png
BX,1,Air Busan,https://images.kiwi.com/airlines/64/BX.png
W4,1,LC Perú,https://images.kiwi.com/airlines/64/W4.png
G3,1,Gol Transportes Aéreos,https://images.kiwi.com/airlines/64/G3.png
DP,1,Pobeda,https://images.kiwi.com/airlines/64/DP.png
PW,0,Precision Air,https://images.kiwi.com/airlines/64/PW.png
JQ,1,Jetstar Airways,https://images.kiwi.com/airlines/64/JQ.png
5K,0,Hi Fly,https://images.kiwi.com/airlines/64/5K.png
BJ,0,NouvelAir,https://images.kiwi.com/airlines/64/BJ.png
CM,0,Copa Airlines,https://images.kiwi.com/airlines/64/CM.png
8M,0,Myanmar Airways,https://images.kiwi.com/airlines/64/8M.png
B6,1,JetBlue Airways,https://images.kiwi.com/airlines/64/B6.png
ME,0,Middle East Airlines,https://images.kiwi.com/airlines/64/ME.png
OZ,0,Asiana Airlines,https://images.kiwi.com/airlines/64/OZ.png
KU,0,Kuwait Airways,https://images.kiwi.com/airlines/64/KU.png
OJ,0,Fly Jamaica Airways,https://images.kiwi.com/airlines/64/OJ.png
3S,0,Air Antilles Express,https://images.kiwi.com/airlines/64/3S.png
TL,1,Airnorth,https://images.kiwi.com/airlines/64/TL.png
QK,0,Air Canada Jazz,https://images.kiwi.com/airlines/64/QK.png
VW,0,Aeromar,https://images.kiwi.com/airlines/64/VW.png
QW,0,Qingdao Airlines,https://images.kiwi.com/airlines/64/QW.png
WP,0,Island Air,https://images.kiwi.com/airlines/64/WP.png
CF,0,City Airline,https://images.kiwi.com/airlines/64/CF.png
HO,1,Juneyao Airlines,https://images.kiwi.com/airlines/64/HO.png
KD,0,Kalstar Aviation,https://images.kiwi.com/airlines/64/KD.png
QS,1,SmartWings,https://images.kiwi.com/airlines/64/QS.png
TR,1,Scoot,https://images.kiwi.com/airlines/64/TR.png
6W,1,Saratov Aviation Division,https://images.kiwi.com/airlines/64/6W.png
B0,0,Aws express,https://images.kiwi.com/airlines/64/B0.png
3M,1,Silver Airways,https://images.kiwi.com/airlines/64/3M.png
IP,0,Island Spirit,https://images.kiwi.com/airlines/64/IP.png
1D,1,Aerolinea de Antioquia,https://images.kiwi.com/airlines/64/1D.png
UK,0,Air Vistara,https://images.kiwi.com/airlines/64/UK.png
AQ,1,9 Air,https://images.kiwi.com/airlines/64/AQ.png
SK,0,SAS,https://images.kiwi.com/airlines/64/SK.png
DY,1,Norwegian,https://images.kiwi.com/airlines/64/DY.png
UO,1,Hong Kong Express Airways,https://images.kiwi.com/airlines/64/UO.png
AF,0,Air France,https://images.kiwi.com/airlines/64/AF.png
TP,0,TAP Portugal,https://images.kiwi.com/airlines/64/TP.png
AI,0,Air India Limited,https://images.kiwi.com/airlines/64/AI.png
VY,1,Vueling,https://images.kiwi.com/airlines/64/VY.png
JL,0,Japan Airlines,https://images.kiwi.com/airlines/64/JL.png
KC,0,Air Astana,https://images.kiwi.com/airlines/64/KC.png
SN,0,Brussels Airlines,https://images.kiwi.com/airlines/64/SN.png
FC,1,Fly Corporate,https://images.kiwi.com/airlines/64/FC.png
TF,0,Braathens Regional Aviation,https://images.kiwi.com/airlines/64/TF.png
TB,1,tuifly.be,https://images.kiwi.com/airlines/64/TB.png
EW,1,Eurowings,https://images.kiwi.com/airlines/64/EW.png
IB,0,Iberia Airlines,https://images.kiwi.com/airlines/64/IB.png
Q7,0,Sky Bahamas,https://images.kiwi.com/airlines/64/Q7.png
7M,0,MAP Linhas Aéreas,https://images.kiwi.com/airlines/64/7M.png
FO,1,Flybondi,https://images.kiwi.com/airlines/64/FO.png
CP,0,Compass Airlines,https://images.kiwi.com/airlines/64/CP.png
9R,1,SATENA,https://images.kiwi.com/airlines/64/9R.png
FD,0,Thai AirAsia,https://images.kiwi.com/airlines/64/FD.png
FZ,1,Fly Dubai,https://images.kiwi.com/airlines/64/FZ.png
X3,1,TUIfly,https://images.kiwi.com/airlines/64/X3.png
TK,0,Turkish Airlines,https://images.kiwi.com/airlines/64/TK.png
7H,1,Ravn Alaska,https://images.kiwi.com/airlines/64/7H.png
D8,0,Norwegian International,https://images.kiwi.com/airlines/64/D8.png
JP,0,Adria Airways,https://images.kiwi.com/airlines/64/JP.png
BURLINGTON,None,Burlington Trailways,https://images.kiwi.com/airlines/64/BURLINGTON.png
2Z,1,Passaredo,https://images.kiwi.com/airlines/64/2Z.png
CN,0,Canadian National Airways,https://images.kiwi.com/airlines/64/CN.png
WM,0,Windward Islands Airways,https://images.kiwi.com/airlines/64/WM.png
PC,1,Pegasus,https://images.kiwi.com/airlines/64/PC.png
LK,0,Lao Skyway,https://images.kiwi.com/airlines/64/LK.png
RP,0,Chautauqua Airlines,https://images.kiwi.com/airlines/64/RP.png
LY,1,El Al Israel Airlines,https://images.kiwi.com/airlines/64/LY.png
F9,1,Frontier Airlines,https://images.kiwi.com/airlines/64/F9.png
3L,1,Intersky,https://images.kiwi.com/airlines/64/3L.png
J9,1,Jazeera Airways,https://images.kiwi.com/airlines/64/J9.png
UE,0,Nasair,https://images.kiwi.com/airlines/64/UE.png
DH,0,Dennis Sky,https://images.kiwi.com/airlines/64/DH.png
TW,1,Tway Airlines,https://images.kiwi.com/airlines/64/TW.png
3H,1,AirInuit,https://images.kiwi.com/airlines/64/3H.png
W6,1,Wizzair,https://images.kiwi.com/airlines/64/W6.png
Y4,1,Volaris,https://images.kiwi.com/airlines/64/Y4.png
6E,1,IndiGo Airlines,https://images.kiwi.com/airlines/64/6E.png
PG,1,Bangkok Airways,https://images.kiwi.com/airlines/64/PG.png
DD,1,Nok Air,https://images.kiwi.com/airlines/64/DD.png
FY,1,Firefly,https://images.kiwi.com/airlines/64/FY.png
ED,1,Airblue,https://images.kiwi.com/airlines/64/ED.png
FN,1,Fastjet,https://images.kiwi.com/airlines/64/FN.png
JT,1,Lion Air,https://images.kiwi.com/airlines/64/JT.png
YB,1,BoraJet,https://images.kiwi.com/airlines/64/YB.png
7C,1,Jeju Air,https://images.kiwi.com/airlines/64/7C.png
SL,1,Thai Lion Air,https://images.kiwi.com/airlines/64/SL.png
C9,1,SkyWise,https://images.kiwi.com/airlines/64/C9.png
AZ,0,Alitalia,https://images.kiwi.com/airlines/64/AZ.png
AR,0,Aerolineas Argentinas,https://images.kiwi.com/airlines/64/AR.png
4O,1,Interjet,https://images.kiwi.com/airlines/64/4O.png
AM,0,AeroMéxico,https://images.kiwi.com/airlines/64/AM.png
H2,1,Sky Airline,https://images.kiwi.com/airlines/64/H2.png
5J,1,Cebu Pacific,https://images.kiwi.com/airlines/64/5J.png
BV,1,Blue Panorama,https://images.kiwi.com/airlines/64/BV.png
DE,1,Condor,https://images.kiwi.com/airlines/64/DE.png
QZ,0,Indonesia AirAsia,https://images.kiwi.com/airlines/64/QZ.png
U2,1,easyJet,https://images.kiwi.com/airlines/64/U2.png
4U,1,germanwings,https://images.kiwi.com/airlines/64/4U.png
3K,0,Jetstar Asia Airways,https://images.kiwi.com/airlines/64/3K.png
DL,0,Delta Air Lines,https://images.kiwi.com/airlines/64/DL.png
UT,1,UTair,https://images.kiwi.com/airlines/64/UT.png
HA,0,Hawaiian Airlines,https://images.kiwi.com/airlines/64/HA.png
WG,1,Sunwing,https://images.kiwi.com/airlines/64/WG.png
R2,1,Orenburg Airlines,https://images.kiwi.com/airlines/64/R2.png
UN,1,Transaero Airlines,https://images.kiwi.com/airlines/64/UN.png
AK,1,AirAsia,https://images.kiwi.com/airlines/64/AK.png
SJ,0,Sriwijaya Air,https://images.kiwi.com/airlines/64/SJ.png
SQ,0,Singapore Airlines,https://images.kiwi.com/airlines/64/SQ.png
UP,1,Bahamasair,https://images.kiwi.com/airlines/64/UP.png
BA,0,British Airways,https://images.kiwi.com/airlines/64/BA.png
SU,0,Aeroflot Russian Airlines,https://images.kiwi.com/airlines/64/SU.png
EQ,0,TAME,https://images.kiwi.com/airlines/64/EQ.png
BW,0,Caribbean Airlines,https://images.kiwi.com/airlines/64/BW.png
GA,0,Garuda Indonesia,https://images.kiwi.com/airlines/64/GA.png
ET,0,Ethiopian Airlines,https://images.kiwi.com/airlines/64/ET.png
HV,1,Transavia,https://images.kiwi.com/airlines/64/HV.png
G8,1,Go Air,https://images.kiwi.com/airlines/64/G8.png
UJ,0,AlMasria Universal Airlines,https://images.kiwi.com/airlines/64/UJ.png
BF,0,French Bee,https://images.kiwi.com/airlines/64/BF.png
Q9,0,Wataniya Airways,https://images.kiwi.com/airlines/64/Q9.png
EU,0,Chengdu Airlines,https://images.kiwi.com/airlines/64/EU.png
EMT,None,Emetebe Airlines,https://images.kiwi.com/airlines/64/EMT.png
KA,0,Cathay Dragon,https://images.kiwi.com/airlines/64/KA.png
XR,0,Corendon Airlines Europe,https://images.kiwi.com/airlines/64/XR.png
DC,1,Braathens Regional Airways,https://images.kiwi.com/airlines/64/DC.png
I3,None,ATA Airlines (Iran),https://images.kiwi.com/airlines/64/I3.png
ZO,None,Zagros Airlines,https://images.kiwi.com/airlines/64/ZO.png
B5,0,East African,https://images.kiwi.com/airlines/64/B5.png
BT,1,airBaltic,https://images.kiwi.com/airlines/64/BT.png
HZ,0,Aurora Airlines,https://images.kiwi.com/airlines/64/HZ.png
MM,1,Peach Aviation,https://images.kiwi.com/airlines/64/MM.png
HH,0,Taban Airlines,https://images.kiwi.com/airlines/64/HH.png
OL,0,Samoa Airways,https://images.kiwi.com/airlines/64/OL.png
5W,0,WESTBahn,https://images.kiwi.com/airlines/64/5W.png
GL,0,Air Greenland,https://images.kiwi.com/airlines/64/GL.png
LM,0,LoganAir LM,https://images.kiwi.com/airlines/64/LM.png
BL,0,Jetstar Pacific,https://images.kiwi.com/airlines/64/BL.png
IJ,None,Spring Airlines Japan,https://images.kiwi.com/airlines/64/IJ.png
BE,1,flybe,https://images.kiwi.com/airlines/64/BE.png
S0,1,Aerolineas Sosa,https://images.kiwi.com/airlines/64/S0.png
AG,0,Aruba Airlines,https://images.kiwi.com/airlines/64/AG.png
GX,1,GX airlines,https://images.kiwi.com/airlines/64/GX.png
PR,0,Philippine Airlines,https://images.kiwi.com/airlines/64/PR.png
UQ,0,Urumqi Airlines,https://images.kiwi.com/airlines/64/UQ.png
UG,0,TunisAir Express,https://images.kiwi.com/airlines/64/UG.png
K2,0,EuroLot,https://images.kiwi.com/airlines/64/K2.png
VE,0,VE,https://images.kiwi.com/airlines/64/VE.png
D9,0,Aeroflot-Don,https://images.kiwi.com/airlines/64/D9.png
IT,0,Tigerair Taiwan,https://images.kiwi.com/airlines/64/IT.png
ZK,0,Great Lakes Airlines,https://images.kiwi.com/airlines/64/ZK.png
HR,0,Hahn Airlines,https://images.kiwi.com/airlines/64/HR.png
HU,0,Hainan Airlines,https://images.kiwi.com/airlines/64/HU.png
PY,0,Surinam Airways,https://images.kiwi.com/airlines/64/PY.png
7B,0,Fly Blue Crane,https://images.kiwi.com/airlines/64/7B.png
LW,0,Latin American Wings,https://images.kiwi.com/airlines/64/LW.png
RI,0,Mandala Airlines,https://images.kiwi.com/airlines/64/RI.png
Q8,0,Trans Air Congo,https://images.kiwi.com/airlines/64/Q8.png
XC,1,Corendon,https://images.kiwi.com/airlines/64/XC.png
WE,1,Thai Smile,https://images.kiwi.com/airlines/64/WE.png
PL,0,Southern Air Charter,https://images.kiwi.com/airlines/64/PL.png
AT,0,Royal Air Maroc,https://images.kiwi.com/airlines/64/AT.png
BR,1,EVA Air,https://images.kiwi.com/airlines/64/BR.png
MH,1,Malaysia Airlines,https://images.kiwi.com/airlines/64/MH.png
OX,1,Orient Thai Airlines,https://images.kiwi.com/airlines/64/OX.png
S4,0,SATA Azores Airlines,https://images.kiwi.com/airlines/64/S4.png
7T,0,Trenitalia,https://images.kiwi.com/airlines/64/7T.png
VS,0,Virgin Atlantic Airways,https://images.kiwi.com/airlines/64/VS.png
GQ,0,Sky Express,https://images.kiwi.com/airlines/64/GQ.png
2A,0,Deutsche Bahn,https://images.kiwi.com/airlines/64/2A.png
5G,0,MAYAir,https://images.kiwi.com/airlines/64/5G.png
WD,0,Amsterdam Airlines,https://images.kiwi.com/airlines/64/WD.png
Z4,0,Ibom Air,https://images.kiwi.com/airlines/64/Z4.png
ZB,1,Air Albania,https://images.kiwi.com/airlines/64/ZB.png
P4,0,Air Peace Limited,https://images.kiwi.com/airlines/64/P4.png
W7,0,Wings of Lebanon,https://images.kiwi.com/airlines/64/W7.png
RS,0,Air Seoul,https://images.kiwi.com/airlines/64/RS.png
NH,0,Nippon Airlines,https://images.kiwi.com/airlines/64/NH.png
